"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-09-30,18189,"Franklin","NJ","New York","Sussex",5249,163800,0.00122249388753056,-0.00061012812690665,-0.00182815356489945,-0.0124627565294686,-0.0368348401917726,"2007-07","2007-Q3",253700,-0.354355538037052,"2003-03"
2016-09-30,6276,"Oakwood","GA","Gainesville","Hall",5250,133300,0.00984848484848485,0.0238095238095238,0.0613057324840764,0.0793387057782671,-0.00273412531678996,"2007-10","2007-Q4",141500,-0.0579505300353357,"2006-05"
2016-09-30,22742,"Shalimar","FL","Crestview-Fort Walton Beach-Destin","Okaloosa",5251,231500,0.0135726795096322,0.0344057193923146,0.0757434944237918,0.0378016150617413,-0.0177837325599748,"2006-01","2006-Q1",305000,-0.240983606557377,"2005-02"
2016-09-30,12410,"Live Oak","CA","Yuba City","Sutter",5252,195600,0.00980898296334538,0.0294736842105263,0.0415335463258786,0.110918510710931,-0.0247462336742763,"2006-10","2006-Q4",251600,-0.222575516693164,"2005-03"
2016-09-30,397158,"Barton","WI","Milwaukee","Washington",5253,248500,0.00852272727272727,0.0332640332640333,0.0720448662640207,0.0280490292440938,0.00940205349082057,"2003-04","2003-Q2",251100,-0.0103544404619673,"2003-03"
2016-09-30,44247,"Bolton","CT","Hartford","Tolland",5254,233400,0.00128700128700129,0.00128700128700129,-0.025062656641604,-0.00762041439140504,-0.0241706245457241,"2007-02","2007-Q1",302700,-0.228939544103072,"2003-04"
2016-09-30,10300,"Bealeton","VA","Washington","Fauquier",5255,269500,0.00522193211488251,0.012396694214876,0.0523233112065599,0.0802559325244889,-0.0210820475787113,"2006-04","2006-Q2",341300,-0.21037210665104,"2004-12"
2016-09-30,51790,"East Glenville","NY","Albany","Schenectady",5256,192600,0.00626959247648903,0.0266524520255864,0.0349274583557227,0.00303893270691868,-0.00205345959602354,"2007-04","2007-Q2",200500,-0.0394014962593516,"2005-12"
2016-09-30,124837,"Inwood","FL","Lakeland","Polk",5257,50400,0.0140845070422535,0.0588235294117647,0.125,0.0346854006935811,-0.0654729288575507,"2007-03","2007-Q1",102400,-0.5078125,"2002-05"
2016-09-30,48787,"Bridgeville","PA","Pittsburgh","Allegheny",5258,128800,0.00703674745895231,0.00940438871473354,0.0378726833199033,0.0301929579088362,0.0240053260787687,"2016-09","2016-Q3",128800,0,"2016-09"
2016-09-30,28392,"Comanche","TX",,"Comanche",5259,79200,0.0166880616174583,0.0574098798397864,0.0407358738501971,0.0282558569613349,,"2016-09","2016-Q3",79200,0,"2016-09"
2016-09-30,395507,"Town of Shirley","MA","Boston","Middlesex",5260,286900,0.000348675034867503,-0.00173973556019485,0.0231811697574893,0.0341981607203432,-0.00261111310884055,"2005-09","2005-Q3",314900,-0.0889171165449349,"2004-08"
2016-09-30,48082,"Unicoi","TN","Johnson City","Unicoi",5261,132300,0.00455580865603645,0.0169100691775557,0.0617977528089888,0.0760639987593419,,"2016-09","2016-Q3",132300,0,"2016-09"
2016-09-30,12812,"Monticello","NY",,"Sullivan",5262,84000,0.00238663484486874,0.00840336134453781,0.132075471698113,-0.000712759099367855,-0.0457708551087538,"2007-08","2007-Q3",136800,-0.385964912280702,"2004-06"
2016-09-30,34678,"Watervliet","MI","Niles","Berrien",5263,93200,0.00431034482758621,0.00431034482758621,-0.0220356768100735,-0.000214454233753214,-0.0106186590827587,"2007-04","2007-Q2",113500,-0.178854625550661,"2003-12"
2016-09-30,28946,"Munroe Falls","OH","Akron","Summit",5264,154300,0.00981675392670157,0.0205026455026455,0.017139090309822,0.0227284376776202,0.000585158181886092,"2007-03","2007-Q1",154800,-0.00322997416020672,"2007-02"
2016-09-30,397034,"Town of Camden","NY","Utica","Oneida",5265,98000,0.00102145045965271,-0.0050761421319797,-0.00809716599190283,0.035536110941853,0.0169967706858858,"2015-05","2015-Q2",100800,-0.0277777777777778,"2014-11"
2016-09-30,9669,"Belvidere","NJ","Allentown","Warren",5266,204400,-0.000977517106549365,-0.00920988851187591,0.0333670374115268,0.0042613773038005,-0.0317391144091385,"2006-08","2006-Q3",283300,-0.278503353335687,"2003-05"
2016-09-30,33693,"Roan Mountain","TN","Johnson City","Carter",5267,113600,0.00798580301685892,0.026196928635953,0.0017636684303351,-0.00655907496370967,0.0208704571854081,"2009-11","2009-Q4",120400,-0.0564784053156146,"2009-02"
2016-09-30,397667,"Watertown Township","MI","Lansing","Clinton",5268,194800,-0.000513083632632119,0.0108977685521536,0.0768380320619127,0.0406656341316725,-0.00571938457523025,"2005-06","2005-Q2",217300,-0.103543488265071,"2003-08"
2016-09-30,37751,"Carlisle","MA","Boston","Middlesex",5269,767600,0.00169646352603419,0.00642454438180149,0.014806980433633,0.0401686309131428,0.00342476104655609,"2016-01","2016-Q1",777900,-0.0132407764494151,"2015-11"
2016-09-30,398867,"Alexandria Township","NJ","New York","Hunterdon",5270,413000,0.00194080543425522,0.00121212121212121,0.0343100425745054,0.00849305081114249,-0.024468653536295,"2006-07","2006-Q3",531800,-0.223392252726589,"2003-07"
2016-09-30,398526,"Town of Little Falls","NY","Utica","Herkimer",5271,56300,0.00896057347670251,0.0703422053231939,0.16804979253112,0.00875087846438571,-0.0199935878095022,"2007-05","2007-Q2",78000,-0.278205128205128,"2004-03"
2016-09-30,33229,"Olalla","WA","Bremerton","Kitsap",5272,364100,0.0142061281337047,0.0417739628040057,0.128642281463112,0.04764699659465,-0.00144410753013768,"2007-07","2007-Q3",382100,-0.0471080868882491,"2006-07"
2016-09-30,4121,"Clear Spring","MD","Hagerstown","Washington",5273,191700,0.0148226574907358,0.0481137233460908,0.0960548885077187,0.025042190869069,-0.0281299622801471,"2006-05","2006-Q2",258800,-0.259273570324575,"2004-07"
2016-09-30,36771,"Marion","MA","Boston","Plymouth",5274,448800,-0.00111284219897619,0.00425151040501231,0.0376878612716763,0.0152941960179995,-0.00942954535415241,"2005-12","2005-Q4",505600,-0.112341772151899,"2004-06"
2016-09-30,50614,"Chuckey","TN","Greeneville","Greene",5275,85300,0,-0.0138728323699422,-0.0251428571428571,0.0260713314807277,,"2014-07","2014-Q3",93100,-0.083780880773362,"2013-12"
2016-09-30,41744,"Windcrest","TX","San Antonio","Bexar",5276,201100,-0.00445544554455446,0.0029925187032419,0.0846817691477886,0.0438034072030276,0.0184500314429497,"2016-08","2016-Q3",202000,-0.00445544554455446,"2016-07"
2016-09-30,26968,"Santa Ynez","CA","Santa Maria-Santa Barbara","Santa Barbara",5277,715400,-0.000139762403913347,-0.0217421031040613,-0.0449873181150714,0.053341488670358,-0.0137938378392553,"2005-09","2005-Q3",956000,-0.251673640167364,"2004-02"
2016-09-30,398571,"East Rockhill Township","PA","Philadelphia","Bucks",5278,299300,0.00402549480040255,0.00808352980801617,0.0285223367697594,0.0165622780643502,-0.00756089780238312,"2006-05","2006-Q2",325000,-0.0790769230769231,"2005-05"
2016-09-30,25730,"Manitou Springs","CO","Colorado Springs","El Paso",5279,329600,0.0113531758208039,0.0400757336699274,0.08528152782351,0.0461001659431028,,"2016-09","2016-Q3",329600,0,"2016-09"
2016-09-30,44903,"Demarest","NJ","New York","Bergen",5280,753300,0.00466791144305148,0.00668181210744354,0.043930155210643,0.0377828315757078,0.00409998500057429,"2006-03","2006-Q1",757300,-0.00528192261983362,"2006-02"
2016-09-30,49993,"Woodford","VA","Richmond","Caroline",5281,174600,0.0104166666666667,0.0246478873239437,0.0524412296564195,0.0401572909837533,-0.020050594330946,"2006-11","2006-Q4",214400,-0.185634328358209,"2005-01"
2016-09-30,12231,"La Center","WA","Portland","Clark",5282,379600,0.00769843376692328,0.0320826536160957,0.136186770428016,0.0782936427656362,0.00253769725087016,"2016-09","2016-Q3",379600,0,"2016-09"
2016-09-30,11314,"Elsberry","MO","St. Louis","Lincoln",5283,110400,0.00363636363636364,0.0346766635426429,0.147609147609148,0.0394067580687918,-0.0180817780757971,"2007-07","2007-Q3",143100,-0.228511530398323,"2005-06"
2016-09-30,399199,"East Allen Township","PA","Allentown","Northampton",5284,217200,0.00369685767097967,0.00929368029739777,0.0102325581395349,0.0133150395233415,-0.0170286772774566,"2006-09","2006-Q3",257900,-0.157813105854983,"2005-04"
2016-09-30,396183,"Woodbourne-Hyde Park","OH","Dayton","Montgomery",5285,198500,0.00353892821031345,0.0127551020408163,0.0614973262032086,0.0283570835894507,0.0031782848240991,"2016-09","2016-Q3",198500,0,"2016-09"
2016-09-30,27986,"Winnebago","IL","Rockford","Winnebago",5286,139600,-0.000715819613457409,-0.00285714285714286,0.0101302460202605,-0.00368386327330383,-0.00840857046711363,"2008-03","2008-Q1",158500,-0.119242902208202,"2004-12"
2016-09-30,37793,"Cave Junction","OR","Grants Pass","Josephine",5287,161300,0.0119196988707654,0.0234771573604061,0.0957880434782609,0.0413811649201852,-0.00482893343063473,"2006-05","2006-Q2",172200,-0.0632984901277584,"2005-10"
2016-09-30,9121,"Ponce Inlet","FL","Daytona Beach","Volusia",5288,334400,-0.00089632506722438,0.0167224080267559,0.0414201183431953,0.0544737668794497,-0.0367760550479228,"2006-08","2006-Q3",487500,-0.314051282051282,"2004-08"
2016-09-30,4556,"Elkton","FL","Jacksonville","Saint Johns",5289,215100,0.00373308446103593,0.00420168067226891,0.0282026768642447,0.061636751926518,-0.0204245418722003,"2006-08","2006-Q3",265300,-0.189219751225028,"2005-04"
2016-09-30,46252,"Lincoln","MA","Boston","Middlesex",5290,932900,-0.00181895998288038,0.00408997955010225,0.0111641014524171,0.0391275842600389,0.00805260012753917,"2015-04","2015-Q2",955300,-0.0234481314770229,"2014-10"
2016-09-30,395585,"St Joseph Township","MI","Niles","Berrien",5291,157400,0.00897435897435897,0.023407022106632,0.0613621038435604,0.0286017116864565,-0.00536552195355944,"2006-11","2006-Q4",166400,-0.0540865384615385,"2005-11"
2016-09-30,13659,"Saint George","SC","Charleston","Dorchester",5292,149200,0.0198222829801777,0.0492264416315049,0.113432835820896,0.0316100993321258,,"2016-09","2016-Q3",149200,0,"2016-09"
2016-09-30,57020,"Richton","MS","Hattiesburg","Perry",5293,106000,0.00189035916824197,0.00856327307326356,0.054726368159204,0.0103114593179361,0.0307525320473483,"2016-09","2016-Q3",106000,0,"2016-09"
2016-09-30,41499,"Village of Lakewood","IL","Chicago","McHenry",5294,365200,0.0032967032967033,0.005783530707794,-0.00218579234972678,0.0149405302777139,-0.02509969144991,"2007-06","2007-Q2",485900,-0.248405021609385,"2002-01"
2016-09-30,397031,"Lenox","NY","Syracuse","Madison",5295,117700,0,0.0199306759098787,0.0360915492957746,0.0173503561830743,0.018278320313303,"2014-11","2014-Q4",118000,-0.00254237288135593,"2014-10"
2016-09-30,46144,"Lancaster","MA","Worcester","Worcester",5296,296700,0.0037212449255751,0.0136658694909464,0.0385019250962548,0.0297876619751563,-0.0109696677370961,"2005-04","2005-Q2",345200,-0.140498261877173,"2003-10"
2016-09-30,56751,"Tioga","NY","Binghamton","Tioga",5297,111900,0.00358744394618834,0.0017905102954342,0.0516917293233083,0.0376942914244354,0.0251362342760304,"2016-09","2016-Q3",111900,0,"2016-09"
2016-09-30,52751,"Kent City","MI","Grand Rapids","Kent",5298,148100,0.00406779661016949,0.00611413043478261,0.050354609929078,0.0520757393289584,0.0067242464716164,"2016-09","2016-Q3",148100,0,"2016-09"
2016-09-30,48079,"Umatilla","OR","Hermiston-Pendleton","Umatilla",5299,132800,0.0106544901065449,0.0199692780337942,0.0573248407643312,0.0455214857186861,0.0367133923762428,"2016-09","2016-Q3",132800,0,"2016-09"
2016-09-30,10280,"Bay Harbor Islands","FL","Miami-Fort Lauderdale","Miami-Dade",5300,299700,0.0125,0.0309597523219814,0.0969985358711567,0.157241261225726,-0.0128849530967445,"2007-01","2007-Q1",352100,-0.148821357568872,"2005-11"
2016-09-30,28550,"Elm Grove","WI","Milwaukee","Waukesha",5301,382300,0.0224658999732549,0.0646059593428014,0.109724238026125,0.0463521404925866,0.0105535759384066,"2016-09","2016-Q3",382300,0,"2016-09"
2016-09-30,52593,"Hughesville","MD","Washington","Charles",5302,361900,0.00193798449612403,0.00611620795107034,0.00751670378619154,0.012980172227768,-0.0306572355225222,"2007-01","2007-Q1",504700,-0.282940360610264,"2004-10"
2016-09-30,397392,"Town of Southport","NY","Elmira","Chemung",5303,123300,0.010655737704918,0.0565552699228792,0.122950819672131,0.0259038690110769,0.0142801586309393,"2016-09","2016-Q3",123300,0,"2016-09"
2016-09-30,398190,"Bethel Township","PA","Lebanon","Lebanon",5304,177100,-0.00112803158488438,-0.0050561797752809,-0.0359281437125748,0.00250316024012576,0.00310137703780033,"2015-06","2015-Q2",184700,-0.0411478072550081,"2013-01"
2016-09-30,12228,"Kutztown","PA","Reading","Berks",5305,167900,0.00178997613365155,0.00599161174355902,0.0225334957369062,0.00446661915146906,-0.00737495892586759,"2008-01","2008-Q1",190400,-0.118172268907563,"2005-10"
2016-09-30,28509,"Highwood","IL","Chicago","Lake",5306,314000,0.00287448099648675,0.0119239445697712,0.123434704830054,0.0408767430806705,-0.0187678107104454,"2007-05","2007-Q2",392400,-0.199796126401631,"2003-04"
2016-09-30,15002,"Baxter","TN","Cookeville","Putnam",5307,122800,0.000814995925020375,-0.0040551500405515,0.00655737704918033,0.00955107215037021,0.0177382901894203,"2015-12","2015-Q4",124100,-0.0104754230459307,"2015-10"
2016-09-30,20897,"Upland","IN","Marion","Grant",5308,105900,0.00665399239543726,0.00665399239543726,0.0806122448979592,0.0200359320172443,0.00142757573336993,"2005-08","2005-Q3",108800,-0.0266544117647059,"2004-10"
2016-09-30,44657,"Clyde","TX","Abilene","Callahan",5309,130300,-0.00382262996941896,0.00851393188854489,0.0324881141045959,0.0704661441147019,0.0181028509773833,"2016-08","2016-Q3",130800,-0.00382262996941896,"2016-07"
2016-09-30,42588,"Moseley","VA","Richmond","Chesterfield",5310,345100,0.0081799591002045,0.0219129404797157,0.0527760829774253,0.0423232344445772,-0.000231521778612076,"2007-05","2007-Q2",365100,-0.0547795124623391,"2006-09"
2016-09-30,47514,"Saint Leonard","MD","Washington","Calvert",5311,289700,0.0111692844677138,0.0189940204009849,0.0368647100930566,0.00264425097027776,-0.0237193589750496,"2006-05","2006-Q2",373800,-0.224986623863028,"2004-10"
2016-09-30,47685,"Shoreham","NY","New York","Suffolk",5312,354300,0.00453643322937341,0.0451327433628319,0.0198618307426598,0.000792169838961465,-0.0373822533526168,"2006-06","2006-Q2",523500,-0.323209169054441,"2002-11"
2016-09-30,17929,"Eight Mile","AL","Mobile","Mobile",5313,96200,0.00208333333333333,0.00104058272632674,0.0255863539445629,-0.00910161565448164,-0.0117776734074865,"2008-05","2008-Q2",118700,-0.18955349620893,"2005-12"
2016-09-30,143300,"Oak Park","IN","Louisville/Jefferson County","Clark",5314,115700,0.000865051903114187,0,0.0752788104089219,0.0129330094631495,,"2016-09","2016-Q3",115700,0,"2016-09"
2016-09-30,36042,"Medina","TN",,"Gibson",5315,140700,0.00285103349964362,0.0100502512562814,0.0578947368421053,0.0104097489413608,0.0194036582435957,"2016-09","2016-Q3",140700,0,"2016-09"
2016-09-30,398195,"Town of Hannibal","NY","Syracuse","Oswego",5316,86300,-0.00461361014994233,-0.0182025028441411,-0.0023121387283237,0.0120082432207242,0.0165996865635085,"2016-05","2016-Q2",88200,-0.0215419501133787,"2015-09"
2016-09-30,242386,"Chamberlayne","VA","Richmond","Henrico",5317,195000,0.0177453027139875,0.0540540540540541,0.0580575149213239,0.0309932728158711,-0.00728882050045476,"2007-08","2007-Q3",223600,-0.127906976744186,"2005-09"
2016-09-30,21590,"Breckenridge Hills","MO","St. Louis","Saint Louis",5318,59700,0.0153061224489796,0.0400696864111498,0.0328719723183391,-0.00133467275953236,-0.0376190393873083,"2007-05","2007-Q2",93400,-0.360813704496788,"2000-05"
2016-09-30,188277,"Beckett","NJ","Philadelphia","Gloucester",5319,221100,0.00181241504304486,-0.0027063599458728,0.0160845588235294,0.0222117139473048,0.000772151958182032,"2007-08","2007-Q3",226200,-0.0225464190981432,"2006-10"
2016-09-30,42677,"Parkton","MD","Baltimore","Baltimore",5320,408900,-0.000977278279990227,-0.00680106873937333,0.0268709191361125,0.0183846019378942,-0.0180509446594781,"2006-07","2006-Q3",493300,-0.171092641394689,"2005-01"
2016-09-30,54715,"Tolono","IL","Champaign-Urbana","Champaign",5321,135300,0.00370919881305638,0.00520059435364041,0.000739644970414201,0.0117877673891928,0.00770792158426725,"2015-10","2015-Q4",135500,-0.0014760147601476,"2015-10"
2016-09-30,35008,"Blairstown","NJ","Allentown","Warren",5322,278300,-0.00179340028694405,-0.0120695775647852,-0.0166077738515901,-0.0016447457480675,-0.0291490725859213,"2006-05","2006-Q2",378300,-0.264340470526038,"2003-02"
2016-09-30,47419,"Rock Hill","MO","St. Louis","Saint Louis",5323,192200,0.0196286472148541,0.0462710941752858,0.0852625635234331,0.0404936498176309,0.00725304017755146,"2016-09","2016-Q3",192200,0,"2016-09"
2016-09-30,18993,"Leonard","MI","Detroit","Oakland",5324,296800,0.008837525492862,0.0245081118398343,0.0718671000361141,0.0827987569409954,0.00620383752542986,"2005-01","2005-Q1",298900,-0.00702576112412178,"2004-12"
2016-09-30,24060,"Chester","NH","Boston","Rockingham",5325,313800,0.008030838419531,0.026160889470242,0.0979706088173548,0.0338374901205596,,"2016-09","2016-Q3",313800,0,"2016-09"
2016-09-30,50223,"Roseland","NJ","New York","Essex",5326,529900,0.0210019267822736,0.0112595419847328,0.000377572210685294,0.0188337526321594,-0.00759856794370006,"2007-03","2007-Q1",579600,-0.0857487922705314,"2005-06"
2016-09-30,30205,"Amanda","OH","Columbus","Fairfield",5327,138200,0.00217548948513416,0,0.0154298310066128,0.016566813760108,0.00590360068798246,"2016-04","2016-Q2",138400,-0.00144508670520231,"2016-03"
2016-09-30,7854,"West Milton","OH","Dayton","Miami",5328,114600,0.00526315789473684,0.00438212094653812,0.0223015165031222,0.0149592312943656,-0.00359289033249954,"2008-05","2008-Q2",120800,-0.0513245033112583,"2003-09"
2016-09-30,40053,"North Hills","NY","New York","Nassau",5329,1392200,-0.0101670814077497,-0.020818680545787,-0.0109406081273089,0.0786165443016964,0.018387672828432,"2016-06","2016-Q2",1421800,-0.020818680545787,"2015-12"
2016-09-30,49719,"Linglestown","PA","Harrisburg","Dauphin",5330,167200,0.00541190619362598,0.0114942528735632,0.00601684717208183,0.00559509511095513,-0.000298552242263161,"2008-04","2008-Q2",171900,-0.0273414776032577,"2007-11"
2016-09-30,9398,"Sheridan","IN","Indianapolis","Hamilton",5331,142500,0.00635593220338983,0.00992204110559887,0.072234762979684,0.014964854430658,,"2011-02","2011-Q1",154500,-0.0776699029126214,
2016-09-30,51115,"Braidwood","IL","Chicago","Will",5332,142600,0.0207587687902649,0.0454545454545455,0.0770392749244713,0.0128209648219331,-0.0117554024056985,"2006-11","2006-Q4",161400,-0.116480793060719,"2004-12"
2016-09-30,397366,"Preston","CT","New London","New London",5333,210000,0.00526567735758736,0.00478468899521531,0,-0.0089904319305385,-0.0288428316165583,"2006-10","2006-Q4",282000,-0.25531914893617,"2004-02"
2016-09-30,39963,"New Albany","OH","Columbus","Franklin",5334,485000,0.0041407867494824,0.0104166666666667,0.0396570203644159,0.0492886777290606,0.00476153364301823,"2016-09","2016-Q3",485000,0,"2016-09"
2016-09-30,18956,"Larksville","PA","Scranton","Luzerne",5335,101700,-0.00196270853778214,0.010934393638171,0.0727848101265823,0.0143648576049664,0.00887445845092616,"2008-12","2008-Q4",104400,-0.0258620689655172,"2008-08"
2016-09-30,161163,"North Kensington","MD","Washington","Montgomery",5336,411500,-0.00483675937122128,-0.0143712574850299,0.0175568743818002,0.0271017466299934,-0.00574382471235224,"2006-02","2006-Q1",445500,-0.0763187429854097,"2005-06"
2016-09-30,38213,"Donora","PA","Pittsburgh","Washington",5337,50900,-0.00391389432485323,-0.0116504854368932,-0.0341555977229602,0.0290958778049826,0.0211199777918731,"2008-07","2008-Q3",55800,-0.0878136200716846,"2008-03"
2016-09-30,396068,"Northumberland","NY","Albany","Saratoga",5338,196200,0.00153139356814701,-0.00758725341426404,0.0277632268203248,0.0180645446437839,0.00216626046952917,"2016-05","2016-Q2",198100,-0.00959111559818274,"2016-04"
2016-09-30,395645,"Mather Air Force Base","CA","Sacramento","Sacramento",5339,346100,0.00874380647041679,0.0266983091070899,0.0781931464174455,0.112714917601995,-0.0192833243230734,"2005-11","2005-Q4",451700,-0.233783484613682,"2004-07"
2016-09-30,396996,"Mckean Township","PA","Erie","Erie",5340,171500,0.00468658465143527,0.0106069534472599,0.0672059738643435,0.0263319067040879,0.0122766875479803,"2016-09","2016-Q3",171500,0,"2016-09"
2016-09-30,51528,"Conover","NC","Hickory","Catawba",5341,125200,0.00643086816720257,0.00967741935483871,0.0521008403361345,0.0216222932593806,0.0127514686303409,"2016-09","2016-Q3",125200,0,"2016-09"
2016-09-30,56677,"Vivian","LA","Shreveport","Caddo",5342,63500,0,0.016,0.0342019543973941,0.0391745155329331,,"2014-12","2014-Q4",66100,-0.0393343419062027,"2014-09"
2016-09-30,18302,"Glendora","NJ","Philadelphia","Camden",5343,161200,0.0075,0.015752993068683,0.0359897172236504,0.00567859860366871,-0.0200051459450123,"2007-01","2007-Q1",200700,-0.196811160936721,"2004-11"
2016-09-30,14032,"Summerfield","NC",,"Guilford",5344,294900,0.00169836956521739,0.00682826903379993,0.0264531848242256,0.0295013451938149,0.0129481732687247,"2016-09","2016-Q3",294900,0,"2016-09"
2016-09-30,398241,"Town of Epping","NH","Boston","Rockingham",5345,242500,0.00538971807628524,0.0133723359799415,0.0511486779367143,0.0439232699629148,-0.00551940410797402,"2006-05","2006-Q2",260100,-0.0676662821991542,"2005-01"
2016-09-30,19065,"Lockport","LA","Houma","Lafourche",5346,125200,0.00240192153722978,-0.016496465043205,0.0129449838187702,0.0430695677948956,,"2010-10","2010-Q4",137700,-0.0907770515613653,"2010-04"
2016-09-30,397760,"Caernarvon Township","PA","Lancaster","Lancaster",5347,232600,0.000860585197934596,0.00388433318946914,0.0082358040745557,-0.007070226194685,-0.00362403973595393,"2008-01","2008-Q1",254900,-0.0874852883483719,"2006-01"
2016-09-30,56224,"Reedsport","OR","Roseburg","Douglas",5348,140500,0.00285510349750178,0.0078909612625538,0.018854242204496,0.02218644795917,-0.018357683418786,"2006-10","2006-Q4",169200,-0.169621749408983,"2005-07"
2016-09-30,9107,"Nottingham","NH","Boston","Rockingham",5349,301100,0.00904825737265416,0.0290498974709501,0.0933188090050835,0.0421839823563313,0.00279917573689725,"2016-09","2016-Q3",301100,0,"2016-09"
2016-09-30,50153,"West Pittston","PA","Scranton","Luzerne",5350,98600,0.00407331975560081,-0.014,-0.04364694471387,-0.00181562626403553,0.00010147649144554,"2007-06","2007-Q2",108500,-0.0912442396313364,"2006-10"
2016-09-30,6769,"Rincon","GA","Savannah","Effingham",5351,150100,0.00535833891493637,0.0169376693766938,0.00805910006715917,0.0323670732437675,-0.00667683064198676,"2008-08","2008-Q3",176600,-0.150056625141563,"2005-08"
2016-09-30,30417,"Ben Lomond","CA","Santa Cruz","Santa Cruz",5352,647200,0.00450100884681049,0.0142610876038239,0.145486725663717,0.111207155005993,0.00401171227290997,"2016-09","2016-Q3",647200,0,"2016-09"
2016-09-30,4107,"Clarks Summit","PA","Scranton","Lackawanna",5353,162400,0.00370828182941904,0.0105787181082763,0.0566037735849057,0.00665804336996323,-0.000491280762309976,"2008-03","2008-Q1",172400,-0.0580046403712297,"2007-02"
2016-09-30,40717,"Salado","TX","Killeen","Bell",5354,240500,-0.00331537505180274,0.00627615062761506,0.0330756013745704,0.027005090172002,0.0250972791710091,"2016-08","2016-Q3",241300,-0.00331537505180274,"2016-07"
2016-09-30,30592,"Brielle","NJ","New York","Monmouth",5355,589200,0.000169750466813784,-0.000508905852417303,0.0104613273880981,0.0226802853873511,-0.0173642451847248,"2007-02","2007-Q1",713400,-0.174095878889823,"2005-01"
2016-09-30,47285,"Randolph","VT","Claremont","Orange",5356,178800,0.00449438202247191,0.0118845500848896,0.0383275261324042,,,"2014-06","2014-Q2",181000,-0.0121546961325967,"2014-05"
2016-09-30,13743,"Scottsburg","IN","Louisville/Jefferson County","Scott",5357,73100,-0.00272851296043656,-0.0240320427236315,-0.0343461030383091,-0.00775080112958348,-0.0113027014522452,"2005-03","2005-Q1",102100,-0.284035259549461,"2000-03"
2016-09-30,48646,"Black Diamond","WA","Seattle","King",5358,368400,0.00683246788740093,0.0176795580110497,0.0892962743938498,0.0743411627579416,0.004450113508774,"2016-09","2016-Q3",368400,0,"2016-09"
2016-09-30,16218,"West Peoria","IL","Peoria","Peoria",5359,73100,-0.00136612021857924,0.00136986301369863,-0.0054421768707483,-0.00351930768541875,-0.010331716761072,"2009-02","2009-Q1",83200,-0.121394230769231,"2003-08"
2016-09-30,397453,"Ellery","NY","Jamestown","Chautauqua",5360,164700,-0.00543478260869565,-0.0102163461538462,-0.0102163461538462,0.017520881083813,0.0186594421582915,"2016-03","2016-Q1",169700,-0.0294637595757219,"2015-08"
2016-09-30,398914,"Warrington Township","PA","York","York",5361,185600,0.00487276664861938,0.0125477359519913,0.0271167681239624,0.01855433797414,-0.00508134780432079,"2007-06","2007-Q2",199800,-0.0710710710710711,"2005-11"
2016-09-30,398592,"Greene Township","PA","Erie","Erie",5362,150200,0.00401069518716578,0.00401069518716578,0.00535475234270415,0.0138749285598732,0.00720129647374268,"2014-04","2014-Q2",151700,-0.00988793671720501,"2013-11"
2016-09-30,46124,"Lake Worth","TX","Dallas-Fort Worth","Tarrant",5363,108400,0.00931098696461825,0.0274881516587678,0.189901207464325,0.0852738961661421,0.0221181793976619,"2016-09","2016-Q3",108400,0,"2016-09"
2016-09-30,398115,"Delaware Township","PA","Sunbury","Northumberland",5364,152400,-0.00196463654223969,-0.00845803513337671,-0.0135922330097087,0.0108426433440794,,"2015-10","2015-Q4",156000,-0.0230769230769231,"2015-08"
2016-09-30,38690,"Gilbertsville","PA","Philadelphia","Montgomery",5365,238000,0.00890207715133531,0.0276338514680484,0.0596616206589492,0.0239868861560373,-0.00648523880954377,"2006-07","2006-Q3",256100,-0.070675517376025,"2005-08"
2016-09-30,228696,"Oak Hill","TN","Nashville","Davidson",5366,660900,0.0113236419280796,0.0434164824755289,0.139286329943113,0.0849153583997202,0.0378764850139921,"2016-09","2016-Q3",660900,0,"2016-09"
2016-09-30,42366,"Hurlock","MD","Cambridge","Dorchester",5367,128600,0.0157977883096366,0.0296236989591673,0.0852320675105485,0.0274773157461252,-0.0242010633516804,"2007-02","2007-Q1",166600,-0.228091236494598,"2004-10"
2016-09-30,55480,"Bridgeport","PA","Philadelphia","Montgomery",5368,176000,0.0114942528735632,0.0191082802547771,0.0202898550724638,0.0012547090923638,-0.00545754317352021,"2006-06","2006-Q2",188700,-0.0673025967143614,"2005-10"
2016-09-30,396982,"Hanover","NY","Jamestown","Chautauqua",5369,114600,0.000873362445414847,0.00880281690140845,0.0232142857142857,0.0311603849264375,0.0224314352184816,"2016-01","2016-Q1",115700,-0.00950734658599827,"2015-11"
2016-09-30,398748,"New Garden Township","PA","Philadelphia","Chester",5370,387400,0.00466804979253112,0.00832899531494014,-0.0119867380770212,0.00663495455192042,-0.0130763381100605,"2006-08","2006-Q3",442500,-0.124519774011299,"2005-01"
2016-09-30,54761,"Turners Falls","MA","Greenfield Town","Franklin",5371,172800,-0.00173310225303293,-0.0170648464163823,0.0249110320284698,0.0142466277994955,-0.00473540616622936,"2006-09","2006-Q3",181200,-0.0463576158940397,"2006-01"
